content_id,title,genre,content_type,total_views,avg_completion_rate,content_length_mins,efficiency_score,tier,quadrant
C0406,Title_727,Romance,Movie,1,0.8571,150.0000,8.9850,Weak,Star Content
C0197,Title_720,Sci-Fi,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0764,Title_785,Thriller,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0532,Title_601,Romance,Movie,1,0.8571,150.0000,8.9850,Weak,Star Content
C0223,Title_421,Comedy,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0289,Title_660,Horror,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0990,Title_973,Animation,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0175,Title_170,Romance,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0276,Title_555,Thriller,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0842,Title_374,Romance,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0602,Title_656,Action,Movie,1,0.8571,150.0000,8.9850,Weak,Star Content
C0211,Title_322,Drama,Series,1,0.8571,150.0000,8.9850,Weak,Star Content
C0147,Title_222,Action,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0162,Title_161,Drama,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0270,Title_647,Sci-Fi,Movie,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0980,Title_952,Sci-Fi,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0836,Title_315,Reality,Movie,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0577,Title_851,Drama,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0511,Title_281,Action,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0708,Title_142,Thriller,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0391,Title_188,Romance,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0172,Title_989,Sci-Fi,Movie,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0910,Title_375,Romance,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0560,Title_371,Action,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0659,Title_658,Sci-Fi,Movie,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0773,Title_919,Drama,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0725,Title_702,Horror,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0920,Title_926,Sci-Fi,Movie,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0665,Title_905,Comedy,Series,1,0.6842,120.0000,8.9643,Weak,Clickbait
C0970,Title_473,Action,Series,1,0.6818,120.0000,8.9313,Weak,Clickbait
C0762,Title_655,Action,Series,1,0.6818,120.0000,8.9313,Weak,Clickbait
C0820,Title_864,Drama,Series,1,0.6818,120.0000,8.9313,Weak,Clickbait
C0658,Title_366,Thriller,Series,1,0.6818,120.0000,8.9313,Weak,Clickbait
C0167,Title_94,Romance,Series,1,0.6818,120.0000,8.9313,Weak,Clickbait
C0528,Title_579,Comedy,Series,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0963,Title_916,Documentary,Movie,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0965,Title_800,Romance,Series,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0294,Title_510,Sci-Fi,Series,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0908,Title_790,Action,Movie,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0678,Title_886,Horror,Movie,1,0.8500,150.0000,8.9063,Weak,Clickbait
C0928,Title_870,Comedy,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0725,Title_231,Drama,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0516,Title_723,Documentary,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0582,Title_392,Documentary,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0245,Title_517,Drama,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0698,Title_588,Comedy,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0055,Title_160,Horror,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0770,Title_850,Reality,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0872,Title_713,Horror,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0581,Title_585,Animation,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0685,Title_902,Animation,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0330,Title_724,Comedy,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0294,Title_498,Sci-Fi,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0919,Title_957,Drama,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0549,Title_344,Horror,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0665,Title_728,Comedy,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0198,Title_102,Romance,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0426,Title_41,Action,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0419,Title_857,Horror,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0136,Title_371,Horror,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0166,Title_485,Action,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0546,Title_947,Horror,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0618,Title_251,Drama,Series,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0157,Title_11,Drama,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0623,Title_701,Drama,Movie,1,0.8462,150.0000,8.8639,Weak,Clickbait
C0416,Title_973,Romance,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0034,Title_894,Action,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0224,Title_355,Drama,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0766,Title_357,Thriller,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0261,Title_233,Drama,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0293,Title_935,Horror,Movie,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0588,Title_497,Documentary,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0447,Title_646,Documentary,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0265,Title_763,Drama,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0629,Title_783,Comedy,Series,1,0.8421,150.0000,8.8193,Weak,Clickbait
C0172,Title_69,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0823,Title_377,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0748,Title_788,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0827,Title_235,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0089,Title_623,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0510,Title_964,Reality,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0663,Title_968,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0312,Title_326,Thriller,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0089,Title_743,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0446,Title_358,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0014,Title_282,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0110,Title_288,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0823,Title_497,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0758,Title_742,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0903,Title_157,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0824,Title_401,Documentary,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0825,Title_235,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0014,Title_865,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0847,Title_856,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0025,Title_643,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0171,Title_81,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0902,Title_816,Horror,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0662,Title_373,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0824,Title_8,Documentary,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0193,Title_348,Documentary,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0824,Title_546,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0395,Title_988,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0509,Title_949,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0171,Title_684,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0824,Title_401,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0758,Title_1000,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0538,Title_728,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0377,Title_744,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0902,Title_118,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0510,Title_373,Documentary,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0920,Title_861,Comedy,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0518,Title_731,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0661,Title_820,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0920,Title_342,Romance,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0509,Title_375,Sci-Fi,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0321,Title_72,Horror,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0377,Title_469,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0663,Title_890,Action,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0979,Title_511,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0397,Title_75,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0104,Title_931,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0647,Title_579,Animation,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0275,Title_481,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0594,Title_541,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0099,Title_854,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0275,Title_690,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0275,Title_666,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0392,Title_929,Sci-Fi,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0099,Title_619,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0754,Title_408,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0107,Title_213,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0386,Title_473,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0017,Title_519,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0720,Title_44,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0317,Title_175,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0456,Title_233,Horror,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0020,Title_980,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0985,Title_325,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0717,Title_392,Documentary,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0176,Title_436,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0516,Title_906,Reality,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0717,Title_330,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0098,Title_376,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0836,Title_874,Horror,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0388,Title_543,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0914,Title_950,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0391,Title_982,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0452,Title_680,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0908,Title_642,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0652,Title_351,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0390,Title_876,Romance,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0180,Title_322,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0315,Title_367,Horror,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0315,Title_142,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0718,Title_912,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0452,Title_338,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0597,Title_514,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0392,Title_856,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0651,Title_410,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0102,Title_884,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0907,Title_788,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0181,Title_689,Action,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0750,Title_843,Sci-Fi,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0017,Title_812,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0837,Title_328,Documentary,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0177,Title_216,Reality,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0182,Title_235,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0274,Title_424,Horror,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0985,Title_505,Horror,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0589,Title_9,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0980,Title_33,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0313,Title_185,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0721,Title_445,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0094,Title_677,Action,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0023,Title_789,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0174,Title_27,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0449,Title_262,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0280,Title_125,Thriller,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0094,Title_524,Sci-Fi,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0189,Title_323,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0599,Title_628,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0905,Title_435,Romance,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0381,Title_924,Action,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0904,Title_573,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0757,Title_374,Documentary,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0024,Title_375,Horror,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0109,Title_301,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0847,Title_197,Drama,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0109,Title_511,Action,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0847,Title_261,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0600,Title_586,Drama,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0591,Title_246,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0095,Title_120,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0097,Title_746,Comedy,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0185,Title_964,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0750,Title_416,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0657,Title_10,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0097,Title_588,Documentary,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0543,Title_299,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0915,Title_281,Horror,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0022,Title_183,Comedy,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0457,Title_641,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0450,Title_698,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0592,Title_844,Animation,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0981,Title_751,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0016,Title_924,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0657,Title_300,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0512,Title_733,Horror,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0755,Title_795,Documentary,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0598,Title_655,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0383,Title_756,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0459,Title_167,Comedy,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0984,Title_487,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0459,Title_323,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0917,Title_450,Horror,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0387,Title_757,Action,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0929,Title_684,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0664,Title_503,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0483,Title_766,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0684,Title_419,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0684,Title_681,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0945,Title_662,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0945,Title_857,Sci-Fi,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0498,Title_712,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0555,Title_685,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0227,Title_902,Horror,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0332,Title_205,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0483,Title_295,Animation,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0228,Title_636,Comedy,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0704,Title_39,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0040,Title_539,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0255,Title_339,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0795,Title_170,Documentary,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0496,Title_783,Drama,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0254,Title_710,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0059,Title_724,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0686,Title_834,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0229,Title_943,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0948,Title_672,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0568,Title_934,Reality,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0041,Title_639,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0485,Title_30,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0349,Title_204,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0349,Title_153,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0964,Title_498,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0348,Title_478,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0232,Title_296,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0331,Title_990,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0797,Title_283,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0797,Title_968,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0704,Title_747,Drama,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0500,Title_725,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0706,Title_861,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0220,Title_768,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0478,Title_615,Animation,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0553,Title_874,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0036,Title_967,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0221,Title_588,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0802,Title_151,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0500,Title_453,Drama,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0680,Title_483,Documentary,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0222,Title_626,Animation,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0941,Title_508,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0573,Title_513,Drama,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0681,Title_52,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0967,Title_9,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0573,Title_415,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0480,Title_508,Romance,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0038,Title_640,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0257,Title_322,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0798,Title_909,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0572,Title_552,Animation,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0682,Title_609,Action,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0065,Title_633,Romance,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0257,Title_130,Animation,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0943,Title_855,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0355,Title_426,Action,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0064,Title_617,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0232,Title_39,Thriller,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0042,Title_637,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0575,Title_389,Documentary,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0336,Title_577,Reality,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0961,Title_85,Comedy,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0956,Title_962,Thriller,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0490,Title_340,Thriller,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0563,Title_2,Thriller,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0241,Title_143,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0241,Title_236,Action,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0247,Title_870,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0336,Title_291,Animation,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0242,Title_154,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0490,Title_909,Comedy,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0562,Title_506,Romance,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0046,Title_147,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0958,Title_50,Action,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0046,Title_286,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0233,Title_349,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0243,Title_514,Comedy,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0958,Title_558,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0046,Title_428,Thriller,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0697,Title_667,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0959,Title_235,Sci-Fi,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0959,Title_351,Drama,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0244,Title_6,Comedy,Series,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0246,Title_630,Drama,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0698,Title_64,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0699,Title_493,Sci-Fi,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0337,Title_558,Action,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0492,Title_58,Horror,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0492,Title_647,Action,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0695,Title_714,Drama,Series,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0563,Title_764,Action,Movie,1,0.2500,45.0000,8.7227,Weak,Clickbait
C0051,Title_371,Thriller,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0558,Title_544,Documentary,Movie,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0791,Title_159,Reality,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0042,Title_947,Horror,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
C0055,Title_645,Drama,Movie,1,0.8333,150.0000,8.7227,Weak,Clickbait
C0334,Title_470,Romance,Series,1,0.5000,90.0000,8.7227,Weak,Clickbait
